SISN,REFD,LEVELDES,TITLE,DATECR,DATEACM,PHDESC,REFD_HIGHER,SCOPE,RESTRTX,TGU,ISA,CUSTOD,ASSMAT,RELMAT,AVAIL,PHYSCO,NOTES,ACCRUAL,FCODES,STATUSD,WEBD,DATESUBJ,DATEDSRC_BEGINNING,DATEDSRC_END,SCALE,GMD_1,GMD_2,GMD_3,GMD_4,GMD_5,GMD_6,GMD_7,GMD_8,ADMBIO,INDEXGEO_1,INDEXGEO_2,INDEXGEO_3,INDEXGEO_4,INDEXGEO_5,INDEXGEO_6,INDEXGEO_7,INDEXGEO_8,INDEXGEO_9,INDEXGEO_10,INDEXGEO_11,INDEXGEO_12,INDEXGEO_13,INDEXGEO_14,INDEXGEO_15,INDEXGEO_16,INDEXGEO_17,INDEXGEO_18,INDEXGEO_19,INDEXGEO_20,INDEXGEO_21,MODDATE,INDEXPROV,INDEXNAME,INDEXSUB,HOWTO,FINDAID:FINDAIDLINK:FINDAID_URL,IIL:IIL_URL,DATEOFF:OFFICEAB:AB_REFA:OFFICEC:C_REFA,DATEOFF_1_BEGINNING,DATEOFF_2_BEGINNING,DATEOFF_1_END,DATEOFF_2_END,OFFICEABC_1,OFFICEABC_2,WEBL,REF_ADD,REF_FILE,HIDDENNOTES,REST,CMTD
727,F 604,Fonds,Charles Shirreff family fonds,"1694-1958, predominant 1723-1893",,12 centimetres of textual records; 7 photographs : prints; 3 maps; 1 plan,,"Fonds consists of personal and professional records of Charles Shirreff and other Shirreff family members. Included are correspondence, land records, genealogical information and biographical information regarding the Shirreff family, notices of appointments, diaries, and other records.  Correspondence includes: letters received by Charles Sherriff before his emigration from Scotland; letters regarding Colonel John By; letters detailing Alexander Shirreff�s expenses while exploring the land between the Ottawa River and Lake Huron; letters regarding the purchase of land and the purchase of the Bytown Gazette; and letters regarding the Shirreff family�s claim to the earldom of Stirling.  Land records consist of: land grants; a Scottish property transfer; a rent roll of Fitzroy Harbour lots; a statement of property at Fitzroy Harbour; maps of the land by the Carp River and part of Fitzroy Township; and a plan of the Fitzroy Harbour.  Genealogical and biographical material includes newspaper clippings, manuscript histories of the family, and a history of St. Andrew�s Presbyterian Church at Fitzroy Harbour.  Fonds also includes notices of Charles Shirreff�s appointment as a Justice of the Peace for the Ottawa and Bathurst Districts, and of his temporary appointment as a local agent of the Canada Company.  Diaries contain entries relating to: Ottawa River improvements, Lake Nipissing exploration, Gatineau timber, and proposed settlements in the Ottawa District and at Lake Nipissing.  Fonds also includes: notices regarding timber duties and the construction of roads; printed copies of Charles Shirreff�s letter to the Bytown Gazette entitled ""Arguments for Bytown being made the Seat of the Government in Canada""; wills and a marriage contract; tax bills, contracts, and property valuations of property belonging to Charles Shirreff and Company, Leith; and photographs of sites around Fitzroy Harbour.  Fonds contains the following series: General Correspondence, 1723-1893, N.D. (Series A); Land Records, 1694- 1958 (Series B); Genealogy (Series C); Appointments, 1835, N.D. (Series D); Diaries, 1831, N.D. (Series E); Memoranda (Series F); Ottawa-Bytown, 1842, N.D. (Series G); Biographical (Series H); Wills And Marriage Contract, 1702, 1853, 1881 (Series I); Scottish Miscellaneous (Series J)",No restrictions on access.,Copyright held by creator. These materials cannot be published without permission from the copyright holder.,"Fonds was donated to the Archives of Ontario in 1979 by J. Robert Shirreff of Ottawa, Ontario.",,,,,,Title based on content of fonds.,,Accession Number: 13238.MU 3289.,Approved,Y,,1694,1958,,Textual records,Graphic materials,Cartographic materials,,,,,,,,,,,,,,,,,,,,,,,,,,,,08/13/2002,"Charles Shirreff (family) | Shirreff, Charles, 1768-1849Shirreff, Robert, 1794-1870Shirreff, Alexander, 1802-1878",,,"To order records, see inventory for F 604.Copy prints of photographs are included with textual materials in MU 3289 (barcode B273535).",An inventory is available for this fonds. : : :,: :,: : : : :
2101,RG 49-137,Series,Records of the Select Committee on Toll Roads and Highway Financing,1955-1957,,1.5 metres of textual records,,Series consists of the proceedings and files of the Select Committee on Toll Roads and Highway Financing.,No restrictions on access.,"Copyright is primarily held by the Crown. There are no restrictions on reproduction, however permission of the Archives of Ontario is required for publication; submit a Request for Permission to Publish, Exhibit or Broadcast Form.",,,,,,,,,RG 18 D-I-58,Approved,Y,,1955,1957,,Textual records,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08/13/2002,Ontario. Legislative AssemblyOntario. Legislative Assembly. Select Committee on Toll Roads and Highway Financing,,,Please contact a Reference Archivist for information about obtaining access to this material.,A box list of these records is available from the archivist responsible for this series. : : :,: :,1955-1957 : Legislative Assembly : AA23 : Select Committee on Toll Roads and Highway Financing : CA402 :
21605,F 1405-92-14,Sub-series,Fidalgo Rodrigues passports,"1955, 1963",,1 centimetre of textual records,F 1405-92,Sub-series consists of two Portuguese passports of Julio Conde Marques Diniz.,No restrictions on access.,"Copyright held by creator. There are no restrictions on reporduction for research and private study. These materials cannot be published without the permission of the creator. If you wish to use other than for research and private study any of this material, submit a Request for Permission to Publish, Exhibit or Broadcast Form.",,,,,,,,,MSR 12353,Approved,Y,,1955,1963,,Textual records,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Please note that this material may be stored off-site. A minimum of 1 business day is required to retrieve off-site material from storage. Order using reference code F 1405-92 and container MU 9795 (barcode B435671).,No finding aid is available for this sub-series. : : :,: :,: : : : :
15614,C 20-29,Series,Page & Steele Architects project files for the Ottawa Police Building,1955-1957,,91 architectural drawings : diazo; 48 photographs :  black and white prints,C 20,"Series consists of architectural drawings prepared by Page & Steele Architects for the Ottawa Police Building project located on Waller St., Ottawa, Ontario.  Includes photographs of the building under construction.",There are no restrictions on access to this series.,"Copyright held by Page & Steele Architects. These materials cannot be published without permission of the copyright holder. There are no restrictions on reproduction for research and private study. If you wish to use these records for purposes other than research and private study, please submit a Request for Permission to Publish, Exhibit or Broadcast form.",,,,,,,,,,Approved,Y,,1955,1957,,Architectural and technical drawings,Graphic materials,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Order these records using the reference code and container barcode B155226. Please note that this material is stored off-site. A minimum of 1 business day is required to retrieve the material from storage. Please contact a Reference Archivist for more information.,No list is available for this series. : : :,: :,: : : : :
18391,F 1405-15-75,Sub-series,Sain Pukkala photographs,1930-1967,,13 photographs : black and white contact prints; 13 photographs : black and white photomechanical reproductions; 13 photographs : black and white negatives,F 1405-15,"Sub-series consists of photographs taken in Toronto and Port Arthur, Ontario of the Finnish Organization of Canada, Camp Tarmola, 1967, and theatrical productions, 1950-1960.",No restrictions on access.,"Copyright held by creator. There are no restrictions on reporduction for research and private study. These materials cannot be published without the permission of the creator. If you wish to use other than for research and private study any of this material, submit a Request for Permission to Publish, Exhibit or Broadcast Form.",,,,"Related material may be found in sub-series F 1405-15-47 Martha Kujanpaa photographs, F 1405-15-48 Jenny and Lennart Hjorth photographs, F 1405-15-49 Lindala family photographs, 1405-15-51 Tyyne Latva photographs, F 1405-15-59: Gunnar and Aino Gustafson photographs, F 1405-15-63: Charles Kerkko photographs, F 1405-15-67 Helen Tavainen photographs, F 1405-15-74 Alpo Koivuranta photographs, F 1405-15-88 Sylvi Kaukola photographs and F 1405-15-92 Eino Tarvainen photographs.",,,,,MSR 7460,Approved,Y,,1930,1967,,Graphic materials,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Please note that this material is stored off-site. A minimum of 1-2 business days is required to retrieve the material from storage. Order using reference code and containers B-216 (barcode B115642) and A-1634 (barcode B115682).,No finding aid is available for this sub-series. : : :,: :,: : : : :
8254,RG 6-115,Series,Federal-Provincial relations files,1950-1962,,2.7 metres of textual records,,"Series consists of records relating to preparation of federal-provincial conferences on financial matters, co-ordination of economic policies between the federal and provincial governments, taxation agreements, tax collections, and determination of grants to the Province. The records include correspondence, statements, articles, and conference proceedings.",No restrictions on access.,"Copyright is primarily held by the Crown. There are no restrictions on reproduction. Permission of the Archives of Ontario is required for publication; submit a Request for Permission to Publish, Exhibit or Broadcast Form.",Records were acquired by the Archives of Ontario from the creating body through the regular scheduling process.,,,,,,,,,Approved,Y,,1950,1962,,Textual records,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04/01/2003,Ontario. Treasury Dept.Ontario. Office of the Provincial EconomistOntario. Dept. of EconomicsOntario. Dept. of Economics and Federal and Provincial RelationsOntario. Dept. of Economics and Development,,,"To view this material, first consult the file list to narrow your search and then order the relevant container(s).",An online list is available for this series. : : :,: :,"1950-1956 : Treasury Department : AA19 : Office of the Provincial Economist : CA1582 : 1956-1961 : Department of Economics : BA8 : : :, 1961 : Department of Economics and Federal and Provincial Relations : BA90 : : : 1961-1962 : Department of Economics and Development : AA16 : : :"
4346,F 229-310,Series,Eaton's Consumer and Corporate Affairs Deparment store and properties photographic albums,[1977],,2 albums (ca. 60 photographs and textual records),F 229,"Series consists of two photograph albums documenting Eaton's stores across Canada, compiled by Eaton's Consumer and Corporate Affairs Department. The albums contain a variety of photographs as well as related textual material. Included in the albums is both visual and textual information concerning the stores' date of construction, puchase and renovations; related buildings; store productivity; market and trade areas; and management personnel.",There are no restrictions on access.,,,,,,,,,,,Approved,Y,,1974,1980,,Graphic materials,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08/13/2002,,,,To view the albums in this series request F 229-310 container B 331 (barcode B410297).Please note that this material may be stored off-site. A minimum of 1-2 business days is required to retrieve the material from storage. Please contact a Reference Archivist for more information.,No list is available for this series. : : :,: :,: : : : :
20438,F 1405-94-52,Sub-series,Lo Lim Sing textual records,[ca. 1960s] [photocopied ca. 1977],,0.25 centimetres of textual records,F 1405-94,Sub-series consists of newspaper clippings from the Toronto-based newspaper Shing Wan Daily.,,"Copyright held by creator. There are no restrictions on reporduction for research and private study. These materials cannot be published without the permission of the creator. If you wish to use other than for research and private study any of this material, submit a Request for Permission to Publish, Exhibit or Broadcast Form.",,,,,,,,,MSR 3223,Approved,Y,,1957,1973,,Textual records,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Please note that this material may be stored off-site. A minimum of 1 business day is required to retrieve off-site material from storage. Order using reference code F 1405-94 and container MU 9810 (barcode B435686).,No finding aid is available for this sub-series. : : :,: :,: : : : :
12191,RG 49-233,Series,Records of the Standing Committee on General Government,"1977-2010, lacking 1979-1986",,29.64 metres of textual records; 4 volumes of textual records; 4 compact discs; 2 DVDs,,"Series consists of records created and accumulated by the Standing Committee on General Government.  The types of records may include copies of reviews and reports (final versions are submitted to the House, usually as sessional papers) regarding observations, opinions and recommendations on such matters as legislation; budget estimates; all matters relating to mandate, management, organization or operations of Ministries and offices, agencies, boards, commissions, etc.; input from individuals, groups, Ministry officials, public submissions, etc.; each Committee's budget and expenditures, agendas, orders of reference, minutes, sub-committee minutes; sub-committee reviews on intended appointments of persons to agencies, boards and commissions, etc. (appointee's resume and job descriptions); general Committee correspondence, House Leaders' exhibits, background papers, transcripts and any other procedural or administrative documentation relating to the committee.",No restrictions on access.,"Copyright is primarily held by the Crown. Series also contains material owned by various other copyright owners. To find out more about the copyright status of the particular material you wish to use, consult a Reference Archivist. There are no restrictions on reproduction for research and private study. If you wish to use other than for research and private study any of this material, submit a Request for Permission to Publish, Exhibit or Broadcast Form.",These records were transferred to the Archives of Ontario as part of the records scheduling process.,,,,,,,Further accruals are expected.,RG 18 F-1,Review,Y,,1977,2010,,Textual records,Electronic records,Moving images,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario. Legislative AssemblyOntario. Legislative Assembly. Standing Committee on General Government,,,Consult the online list to identify the records that you require. Order using reference code and barcode number.Please note that this material may be stored off-site. A minimum of 1 business day is required to retrieve off-site material from storage. Please contact a Reference Archivist for more information.,"A partial online list, covering chiefly records from 1999-2007, is available for this series. : : :",: :,1977-2010 : Legislative Assembly : : Standing Committee on General Government : :
20845,F 1405-72-11,Sub-series,Nava and Isaak Shterenberg textual records,1962-1977,,1 centimetre of textual records,F 1405-72,"Sub-series consists of a certificate of chess championships in the Soviet Union and articles on the woman chess champion, Nava Gordon.",No restrictions on access.,"Copyright held by creator. There are no restrictions on reporduction for research and private study. These materials cannot be published without the permission of the creator. If you wish to use other than for research and private study any of this material, submit a Request for Permission to Publish, Exhibit or Broadcast Form.",,,,,,,"Isaak (Alexander) Shterenberg was born on March 25, 1949 in Odessa, Ukrainian S.S.R. He was a musician and a chess-player.  Nava Shterenberg (nee Gordon) was born in Riga on April 4, 1949. She lived in Kishinev (Moldavia). Nava was an internationally known chess player and the best female chess player in Moldavia every year from 1966 to 1968. She was the second best chess player in all Ukraine in 1971. Nava emigrated to Israel in 1972 and then to Canada on October 28th, 1975. In 1977, Nava Shterenberg became the top Canadian woman chess champion.",,"MSR 2367, MSR 2379, MSR 2380",Approved,Y,,1962,1977,,Textual records,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Please note that this material may be stored off-site. A minimum of 1 business day is required to retrieve off-site material from storage. Order using reference code F 1405-72-11 and container MU 9591 (barcode B444826).,No finding aid is available for this sub-series. : : :,: :,: : : : :
7040,RG 22-4524,Series,Prince Edward County Magistrates' Court conviction returns,1922-1959,,2 volumes of textual records,,"Series consists of registers in docket book form, kept by the Clerk of the Peace for Prince Edward County, containing chronological entries for each minor criminal matter (for example, breaches of liquor laws, traffic laws, malicious damage to property, shoplifting and keeping betting houses, amongst many other charges) heard by the Magistrate's (or Police) Court.  The register list: name of the prosecutor, defendant, and presiding Justice or Magistrate; charge;  date and sentence of the conviction; amount of the fine, when it is to be paid, and to who; and the rationale for non-payment.  The register may also contain accounts, consisting of financial records maintained by the Clerk of the Peace for the courts.","This series includes open and restricted records. Generally, the following documents can be made available to the public: the indictment; police information; a transcript of any public hearing; orders; information about the jury verdict; and the sentence. If a file is sealed by a Court order, it cannot be made available. Note, the following documents are restricted: pre-sentence reports; psychiatric information; medical information; exhibits; victim impact statements; and witness statements not heard in open court.",Copyright is primarily held by the Crown. There are no restrictions on reproduction. Permission of the Archives of Ontario is required for publication.,,,,"For the pre-1922 conviction returns, See RG 22-4596 (Prince Edward County Clerks of the Peace conviction returns).",,,,,,Approved,Y,,1922,1959,,Textual records,,,,,,,,,Prince Edward (Ont. : County),,,,,,,,,,,,,,,,,,,,,08/25/2003,Ontario. Magistrates' CourtsOntario. Clerks of the Peace (1777-1968),,,Requests for access to records must be submitted in writing to the Information and Privacy Unit of the Archives of Ontario. Contact the Information and Privacy Unit for more information.,No list is available for this series. : : :,: :,1922-1959 : Magistrates' Courts : BA52 : : : 1922-1959 : Clerks of the Peace : BA505 : : :
2819,RG 53-31,Series,Commissions for Licence Inspectors,1876-1916,,5 volumes of textual records,,"Series consists of bound copies of commissions created and maintained by the Recording Office pertaining to the appointment of individuals as Inspectors of tavern licenses. Each commission provides the name and address of the Inspector, the License District to which the Inspector was assigned, and length and date of the appointment.",No restrictions on access.,"Copyright is held by the Crown. There are no restrictions on reproduction, however permission of the Archives of Ontario is required for publication; submit a Request for Permission to Publish, Exhibit or Broadcast Form.",,,,The volume containing commission for License Inspectors from September 1880 to February 1886 was incorrectly labelled and is found in Series RG 53-32 (Boards of License Commissioners appointments).,,,,,,Approved,Y,,1876,1916,,Textual records,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08/13/2002,Ontario. Dept. of the Provincial SecretaryOntario. Recording Office,,,"To view this material, order RG 53-31, volumes 1-5.",No list or index is available for these records. : : :,: :,1876-1916 : Department of the Provincial Secretary : AA27 : Recording Office : CA737 :
20105,F 1405-43-18,Sub-series,Stefan John Kuris photographs,[ca. 1930]-[ca. 1975],,8 photographs : black and white prints; 2 photographs : colour prints,F 1405-43,"Sub-series consists of unidentified photographs, primarily family portraits, either created or accumulated by Stefan John Kuris.",No restrictions on access.,"Copyright held by creator. There are no restrictions on reporduction for research and private study. These materials cannot be published without the permission of the creator. If you wish to use other than for research and private study any of this material, submit a Request for Permission to Publish, Exhibit or Broadcast Form.",,,,,,,,,MSR 8135,Approved,Y,,1929,1976,,Graphic materials,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Please note that this material is stored off-site. A minimum of 1-2 business days is required to retrieve the material from storage. Order using reference code F 1405 and container B-291 (barcode B115765).,No finding aid is available for this sub-series. : : :,: :,: : : : :
18246,F 1405-23-27,Sub-series,Percy Saiger photographs,1935-1937,,7 photographs : black and white prints; 4 photographs : black and white negatives,F 1405-23,"Sub-series consists of phtographs of Jewish-Canadians donated by Percy Saiger.  Photographs depict Cantor Harry Saiger of Toronto, and activities of the Workmen's Circle, including a mandolin orchestra of the Hirsch Lekert Club.",No restrictions on access.,"Records are in the public domain. There are no restrictions on reproduction for research and private study. If you wish to use other than for research and private study any of this material, submit a Request for Permission to Publish, Exhibit or Broadcast Form.",,,,,,,,,MSR 2430,Approved,Y,,1935,1937,,Graphic materials,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Please note that this material is stored off-site. A minimum of 1-2 business days is required to retrieve the material from storage. Order using reference code F 1405 and containers B-244 (barcode B115697) and A-1632 (barcode B115536).,No finding aid is available for this sub-series. : : :,: :,: : : : :
5277,RG 22-5512,Series,Welland County Local Master's minute books,"1882-1884, 1902-1912",,3 volumes of textual records,,"Series consists of minute books to serve as a record of cases heard by the Local Master at Welland. Entries typically record the style of cause in the form plaintiff versus defendant, the date each writ or other process was issued, the filing of any further proceedings, names of the solicitors, the verdict, and the costs.  Cases include: administration of partition without action; vacating certificates of lis pendens; motions to wind up companies; motions for interpleader; payment into court of moneys under the Trustee Act; payment of money out of court; hearing motions for judgment on specially endorsed writs and actions for account; certain motions relating to estates.",No restrictions on access.,"Copyright is primarily held by the Crown. There are no restrictions on reproduction. Permission of the Archives of Ontario is required for publication; submit a Request for Permission to Publish, Exhibit or Broadcast Form.",,,,,,,,,,Approved,Y,,1882,1912,,Textual records,,,,,,,,"Under the Ontario Judicature Act of 1881, Local Masters of the Court of Chancery became Local Masters of the Supreme Court. Local Masters were appointed by the Lieutenant Governor in Council in each of the counties of the Province of Ontario, on the recommendation of the Attorney General. In 1989, legislation was passed which merged the Supreme and District Courts of the province and regionalized the court system. As a result, Local Masters of the Supreme Court were replaced with Local Masters of the Ontario Court (General Division).",Welland (Ont. : County),,,,,,,,,,,,,,,,,,,,,08/13/2002,Ontario. Supreme Court,,,"To view material, request using Reference Code RG 22-5512.",No finding aid is available for this series. : : :,: :,1882-1912 : Supreme Court : BA51 : : :
21658,F 1405-94-22,Sub-series,Harry Young textual records,"1912, 1924, 1947-1980 [photocopied ca. 1982]",,1 centimetre of textual records,F 1405-94,"Sub-series consists of records acquired by Harry Young relating to Chinese and Korean Canadians in Northern Ontario.  Most of the records are newspaper clippings from the Sudbury Star, Inco Triange (based in Copper Cliff).  Other records include programs for religious and multicultural events in the region and certificates of Head Tax payments.",,"Copyright held by creator. There are no restrictions on reporduction for research and private study. These materials cannot be published without the permission of the creator. If you wish to use other than for research and private study any of this material, submit a Request for Permission to Publish, Exhibit or Broadcast Form.",,,,,,,,,MSR 12233,Approved,Y,,1912,1980,,Textual records,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Please note that this material may be stored off-site. A minimum of 1 business day is required to retrieve off-site material from storage. Order using reference code F 1405-94 and container MU 9808 (barcode B435684).,No finding aid is available for this sub-series. : : :,: :,: : : : :
11420,RG 2-91,Series,Elementary and secondary school annual music reports,1951-1959,,45 centimetres of textual records (3 boxes),,"Series consists of Inspectors' Annual Music Reports for Elementary Schools arranged alphabetically by city, county, and district, and Secondary School Annual Music Reports compiled by principals and arranged alphabetically by locality. The reports were forwarded to the Music Branch.",No restrictions on access.,"Copyright is primarily held by the Crown. There are no restrictions on reproduction. Permission of the Archives of Ontario is required for publication; submit a Request for Permission to Publish, Exhibit or Broadcast Form.",The records we acquired by the Department of Public Records and Archives in an intra-governmental transfer from the Department of Education in 1964.,,,"Related records may be found in, Correspondence and subject files of the Director of the Music Branch (Reference Code: RG 2-89) and in, Correspondence and subject files of the Assistant Director of the Music Branch (Reference Code: RG 2-90).",,,,No further accruals are expected.,"This series was formerly described as RG 2, Series I-1.; Accession number: 3881.",Approved,Y,,1951,1959,,Textual records,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario. Dept. of Education,,,"For the reports for elementary schools from 1951-1955, request RG 2-91, box 1; for the reports for elementary schools from 1956-1959, request RG 2-91, box 2; and for the secondary reports for 1953 and 1955, request RG 2-91, box 3.",No finding aid is available for this series. : : :,: :,1951-1959 : Department of Education : AA3 : : :
12774,F 1410-41,Series,Ukrainian National Federation (National Executive) records on Ukrainian Women's Organization central executive,1930-1980,,18 centimetres of textual records,F 1410,"Series consists of National Executive records pertaining to the central executive of the Ukrainian Women's Organziation (OUK). The Ukrainian Women's Organization's beginnings are closely tied to the beginnings of the UNF. Women's branches of the Ukrainian War Veterans' Association known as the Olga Basarab Women's Associations passed resolutions at the first national conference of the UNF in 1934 resulting in the formation of the Ukrainian Women's Organization.   The Ukrainian Women's Organization focussed on cultural and organization work. The OUK worked with the Canadian Red Cross and the Ukrainian Golden Cross during World War II. In the post-War period, the OUK helped organize youth sections and provided aid to new immigrants and refugees.  The OUK formed an integral part of the Ukrainian National Federation and the Ukrainian War Veterans Association providing assistance at executive and branch levels for many types of activities.",No restrictions on access. ; Records may be in fragile condition and may require use of gloves and gentle handling.,"Copyright primarily held by the Ukrainian National Federation of Canada. There are no restrictions on reproduction for research and private study. If you wish to use any of this material for other than research and private study, submit a Request for Permission to Publish, Exhibit or Broadcast Form.",,,,,,"Some records are in fragile condition and have sustained damage in the form of burnt edges, mould and smeared ink.",Most of the material in this series is in Ukrainian.,,Accession numbers: 15615; 16263; 16304; 22740,Approved,Y,,1930,1980,,Textual records,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Please consult a reference archivist for more information about accessing the records in this series.Please note that this material is stored off-site. A minimum of 1-2 business days is required to retrieve the material from storage. Contact a Reference Archivist for more information.,A paper finding aid may be available for this series. Please contact a reference archivist to learn more. : : :,: :,: : : : :
11177,C 267-2,Series,Toronto - Sudbury railroad construction : prints and negatives,1900-1928,,487 photographs : black and white prints and nitrate negatives; 2.5 centimetres of textual records,C 267,"Series consists of 366 prints in two albums, and 94 cellulose nitrate film negatives, mainly depicting the construction of the Canadian Pacific Railway's Toronto-Sudbury line from 1904-1908, taken by Alexander Isbester and fellow workers. A few date from some of Isbester's earlier work on the Algoma Central Railway (1900), the Ottawa Northern and Western Railway, and the Canadian Pacific Railway in Saskatoon. Also found in the second album (C 267-2-1-2) are photos from Isbester's later projects, such as the Grand Trunk Railway (1920) and breakwater construction in Port Arthur (1928).  Images in this series portray various aspects of the life and work of construction engineers in Northern Ontario. Geographic locations include Byng Inlet, Whitefish Creek, and the French River. There are also family photos of the Isbesters. The photos are grouped by location and event, but are not in alphabetical or chronological order.  Series is divided into three sub-series: albums, negatives and captions/cross-references. The albums contain prints which were numbered by James Isbester. For each numbered print there is a corresponding caption, see description for sub-series C 267-2-3. In some cases, however, captions contain no information about the prints. Cross-reference indexes indicate which prints have negatives and which have duplicates in other albums. Corresponding negatives for some of the prints are listed in sub-series C 267-2-2.  See the sub-series descriptions for further information and for item listings.",Negatives in this sereis are closed for conservation reasons. No restrictions apply to the remainder of this series.,"Records are in the public domain. There are no restrictions on reproduction, however permission from the Archives of Ontario is required for publication; submit a Request for Permission to Publish, Exhibit or Broadcast Form.",,,,,Prints are available for all negatives in this series.,,Title based on contents of series.,,,Approved,Y,,1900,1928,,Graphic materials,Textual records,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07/30/2003,,,,"To view this material, first consult sub-series descriptions to narrow your search and order the appropriate container(s).",See sub-series descriptions for more information. : : :,: :,: : : : :
21708,F 1405-62-44,Sub-series,Aaro Kinnunen textual records,1914-1924,,0.1 centimetre of textual records,F 1405-62,"Sub-series consists of the personal records of Aaro Kinnunen such as a report card, a passport, certificates, a landing card, and a membership book of the Journeymen Tailors' Union of America.",No restrictions on access.,"Copyright held by creator. There are no restrictions on reporduction for research and private study. These materials cannot be published without the permission of the creator. If you wish to use other than for research and private study any of this material, submit a Request for Permission to Publish, Exhibit or Broadcast Form.",,,,,,,,,MSR 7383,Approved,Y,,1914,1924,,Textual records,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Please note that this material may be stored off-site. A minimum of 1 business day is required to retrieve off-site material from storage. Order using reference code F 1405-62-44 and container MU 9917 (barcode B440573).,No finding aid is available for this sub-series. : : :,: :,: : : : :
109,C 307,Fonds,Archibald Robertson fonds,1922-1957,,480 photographs : prints and negatives,,"Fonds consists of photos taken by Archibald Robertson during the course of several journeys in northwestern Ontario between 1922-1957.  Fonds includes prints and negatives depicting northern Ontario Native activities, bush aircraft and general terrain.  Ontario locales depicted include James Bay, Attawapiskat Lake, and Sioux Lookout.  Fonds has been arranged in three series, according to format of photographs.",No access restrictions.,Copyright transferred to Archives of Ontario by donor.  No restrictions on reproduction or publication of material for which the donor is authorized to transfer the copyright to the Archives.  Other material may require permission of third party copyright holders.,Fonds was donated to the Archives of Ontario by Henry Cattley in 1986.,,,,,,Title based on contents of fonds.,,Accession number 16910,Approved,Y,,1922,1957,,Graphic materials,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08/01/2003,"Robertson, Archibald",,,Please consult series descriptions to narrow down your search.,See series descriptions for more information. : : :,: :,: : : : :
12684,F 1410-8-12,Sub-series,Ukrainian National Federation (National Executive) branch records of Kirkland Lake,1933-1976,,12 centimetres of textual records,F 1410,"Sub-series consists of National Executive records of Kirkland Lake, Ontario branch. The Kirkland Lake branch was founded August 27, 1933.  Records include minutes; membership; correspondence; reports; legal documents; branch history; newspaper articles; and finances.   Also includes annual reports for the period 1949-1976.  Annual reports may include minutes of annual meetings; financial reports; and reports of members of the executive.",Membership information is restricted due to the presence of personal information. Please contact the Ukrainian National Federation in writing to request permission to access membership information.; No restrictions on access for other records in this sub-series.; Records may be in fragile condition and may require use of gloves and gentle handling.,"Copyright primarily held by the Ukrainian National Federation of Canada. There are no restrictions on reproduction for research and private study.  If you wish to use any of this material for other than research and private study, submit a Request for Permission to Publish, Exhibit or Broadcast Form.",,,,,,"Some records are in fragile condition and have sustained damage in the form of burnt edges, mould and smeared ink.",The majority of material in this sub-series is in Ukrainian.,,Accession numbers: 15615; 16263; 16304; 22740,Approved,Y,,1933,1941,,Textual records,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Please consult a reference archivist for more information about accessing the records in this sub-series.Please note that this material is stored off-site. A minimum of 1-2 business days is required to retrieve the material from storage. Contact a Reference Archivist for more information.,A paper finding aid may be available for this sub-series. Please contact a reference archivist to learn more. : : :,: :,: : : : :
22062,F 1405-63-28,Sub-series,Barkev Khojajian textual records,1964,,0.11 centimetres of textual records,F 1405-63,Sub-series consists of a copy of the telephone directory of the Armenian Church Youth Organization of America.,No restrictions on access.,"Copyright held by creator. There are no restrictions on reporduction for research and private study. These materials cannot be published without the permission of the creator. If you wish to use other than for research and private study any of this material, submit a Request for Permission to Publish, Exhibit or Broadcast Form.",,,,,,,"Barkev Khojajian was an editor of the newsletter ""Nor Serount"" (""New Generation"") of the Armenian Youth Organization of America.",,MSR 7378,Approved,Y,,1964,,,Textual records,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Please note that this material may be stored off-site. A minimum of 1 business day is required to retrieve off-site material from storage. Order using reference code F 1405-63-28 and container MU 9578 (barcode B444814).,No finding aid is available for this sub-series. : : :,: :,: : : : :
